category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p.adjust.over_represented	p.adjust.under_represented
GO:2000111	0.752226645273508	0.687974679042454	1	3	positive regulation of macrophage apoptotic process	BP	1	1
GO:0004104	0.752367081502628	0.687808333378429	1	3	cholinesterase activity	MF	1	1
GO:1904044	0.752492576592959	0.661159045912333	1	4	response to aldosterone	BP	1	1
GO:0019065	0.752527047970839	0.687618751273449	1	3	receptor-mediated endocytosis of virus by host cell	BP	1	1
GO:0075509	0.752527047970839	0.687618751273449	1	3	endocytosis involved in viral entry into host cell	BP	1	1
GO:0044259	0.752580175652907	0.329188349405114	26	76	multicellular organismal macromolecule metabolic process	BP	1	1
GO:0072719	0.752607839254008	0.661014572640358	1	4	cellular response to cisplatin	BP	1	1
GO:0035093	0.752618821426603	0.687509937633686	1	3	spermatogenesis, exchange of chromosomal proteins	BP	1	1
GO:0061738	0.752769792642139	0.687330855919615	1	3	late endosomal microautophagy	BP	1	1
GO:0042048	0.75278511928984	0.56263632268332	2	6	olfactory behavior	BP	1	1
GO:0015368	0.752840493167128	0.5028573856133	3	9	calcium:cation antiporter activity	MF	1	1
GO:0022400	0.752906993152863	0.41888437091189	6	20	regulation of rhodopsin mediated signaling pathway	BP	1	1
GO:0002158	0.752980826139207	0.660546669383253	1	4	osteoclast proliferation	BP	1	1
GO:0032958	0.752995079079504	0.466579072749192	4	12	inositol phosphate biosynthetic process	BP	1	1
GO:0090324	0.753018538777672	0.68703558017222	1	3	negative regulation of oxidative phosphorylation	BP	1	1
GO:0070262	0.753075077035168	0.495194572544616	3	10	peptidyl-serine dephosphorylation	BP	1	1
GO:0030289	0.753144772607576	0.686885631658961	1	3	protein phosphatase 4 complex	CC	1	1
GO:0042759	0.753382954218966	0.502157530872064	3	9	long-chain fatty acid biosynthetic process	BP	1	1
GO:0045852	0.753522116779193	0.686436989182047	1	3	pH elevation	BP	1	1
GO:0051454	0.753522116779193	0.686436989182047	1	3	intracellular pH elevation	BP	1	1
GO:1904742	0.753576346072696	0.68637246293207	1	3	regulation of telomeric DNA binding	BP	1	1
GO:1900063	0.753811134331485	0.686092947054428	1	3	regulation of peroxisome organization	BP	1	1
00514	0.753860319688151	0.385490111274183	9	29	NA	NA	1	1
GO:0034729	0.753892943220758	0.685995497473213	1	3	histone H3-K79 methylation	BP	1	1
GO:0008291	0.753965007637946	0.685909631397836	1	3	acetylcholine metabolic process	BP	1	1
GO:1900619	0.753965007637946	0.685909631397836	1	3	acetate ester metabolic process	BP	1	1
GO:0021794	0.754133388390886	0.493822560494907	3	10	thalamus development	BP	1	1
GO:0003163	0.754274199108137	0.685540969087401	1	3	sinoatrial node development	BP	1	1
GO:0060921	0.754274199108137	0.685540969087401	1	3	sinoatrial node cell differentiation	BP	1	1
GO:0031329	0.754554444949474	0.283704071225743	111	334	regulation of cellular catabolic process	BP	1	1
GO:2000466	0.754608115129489	0.685142361488951	1	3	negative regulation of glycogen (starch) synthase activity	BP	1	1
GO:0045006	0.75472227679295	0.538814989597001	2	8	DNA deamination	BP	1	1
GO:0030689	0.75483128136604	0.684875690194944	1	3	Noc complex	CC	1	1
GO:0070937	0.754858220632352	0.559964948290918	2	6	CRD-mediated mRNA stability complex	CC	1	1
GO:0033631	0.754883499249938	0.500217350723539	3	9	cell-cell adhesion mediated by integrin	BP	1	1
GO:0005343	0.754944137154363	0.464081160890332	4	12	organic acid:sodium symporter activity	MF	1	1
GO:0070051	0.755179186888012	0.684459530635473	1	3	fibrinogen binding	MF	1	1
GO:0098984	0.7553709691534	0.559301991313617	2	6	neuron to neuron synapse	CC	1	1
GO:0008432	0.755468767746308	0.559175441785082	2	6	JUN kinase binding	MF	1	1
GO:0035701	0.755530917170722	0.684038260322441	1	3	hematopoietic stem cell migration	BP	1	1
GO:0016508	0.755591400141532	0.68396576501654	1	3	long-chain-enoyl-CoA hydratase activity	MF	1	1
GO:0090482	0.755598573750874	0.546444338495671	2	7	vitamin transmembrane transporter activity	MF	1	1
GO:0015827	0.755656024573397	0.683888288089837	1	3	tryptophan transport	BP	1	1
GO:0000922	0.755763532717674	0.308966020461571	40	118	spindle pole	CC	1	1
GO:0035325	0.755775163135553	0.537426169135613	2	8	Toll-like receptor binding	MF	1	1
GO:0051303	0.755781957638525	0.338510546970026	19	59	establishment of chromosome localization	BP	1	1
GO:0045672	0.755796697981315	0.45405034414177	4	14	positive regulation of osteoclast differentiation	BP	1	1
GO:0032571	0.755869802324627	0.683631864345997	1	3	response to vitamin K	BP	1	1
GO:0010623	0.755905177714203	0.54604247178932	2	7	programmed cell death involved in cell development	BP	1	1
GO:0010878	0.756041883021574	0.453734392404952	4	14	cholesterol storage	BP	1	1
04744	0.756059359693325	0.431497280036701	5	17	NA	NA	1	1
GO:0048488	0.756141936961175	0.419888284677714	6	18	synaptic vesicle endocytosis	BP	1	1
GO:0032009	0.756173915531904	0.558262033577138	2	6	early phagosome	CC	1	1
GO:0048340	0.756220984967453	0.498482709402226	3	9	paraxial mesoderm morphogenesis	BP	1	1
GO:0070915	0.756272865249337	0.683147852008052	1	3	lysophosphatidic acid receptor activity	MF	1	1
GO:0098793	0.756297625838891	0.290715345143762	75	217	presynapse	CC	1	1
GO:0032226	0.756327247721492	0.545488754028065	2	7	positive regulation of synaptic transmission, dopaminergic	BP	1	1
GO:1903795	0.756331243961948	0.683077689816848	1	3	regulation of inorganic anion transmembrane transport	BP	1	1
GO:0045724	0.756459337023891	0.437553656344872	5	15	positive regulation of cilium assembly	BP	1	1
GO:0071547	0.75647088840801	0.682909798199774	1	3	piP-body	CC	1	1
GO:0090263	0.756623082543611	0.315455100455408	31	100	positive regulation of canonical Wnt signaling pathway	BP	1	1
GO:0008028	0.756703479808019	0.403066182591672	7	22	monocarboxylic acid transmembrane transporter activity	MF	1	1
GO:1902188	0.756865637321387	0.456688060479263	4	13	positive regulation of viral release from host cell	BP	1	1
GO:0019740	0.757111484574757	0.544458335688352	2	7	nitrogen utilization	BP	1	1
GO:0016846	0.757146480865526	0.535611920862708	2	8	carbon-sulfur lyase activity	MF	1	1
GO:0097195	0.757229514288975	0.681996222601913	1	3	pilomotor reflex	BP	1	1
GO:0045116	0.757299311934234	0.479478416839869	3	12	protein neddylation	BP	1	1
GO:0042954	0.757324511419553	0.681881643980943	1	3	lipoprotein transporter activity	MF	1	1
GO:0048320	0.757325795886249	0.681880094478426	1	3	axial mesoderm formation	BP	1	1
GO:0060123	0.757461232733839	0.543998137461132	2	7	regulation of growth hormone secretion	BP	1	1
GO:0045629	0.757484482941161	0.681688608140502	1	3	negative regulation of T-helper 2 cell differentiation	BP	1	1
GO:0030826	0.757542784741159	0.455814043327401	4	13	regulation of cGMP biosynthetic process	BP	1	1
GO:0031072	0.757724576888774	0.323475763787418	25	78	heat shock protein binding	MF	1	1
GO:0032239	0.757755983635729	0.460461359216195	4	12	regulation of nucleobase-containing compound transport	BP	1	1
GO:0002637	0.757801833468756	0.372259538927516	10	33	regulation of immunoglobulin production	BP	1	1
GO:0097360	0.757845828294509	0.681252161382196	1	3	chorionic trophoblast cell proliferation	BP	1	1
GO:1901382	0.757845828294509	0.681252161382196	1	3	regulation of chorionic trophoblast cell proliferation	BP	1	1
GO:0033046	0.757918792947677	0.372116765682119	10	33	negative regulation of sister chromatid segregation	BP	1	1
GO:0051985	0.757918792947677	0.372116765682119	10	33	negative regulation of chromosome segregation	BP	1	1
GO:0016903	0.757991801691555	0.36043917026979	12	39	oxidoreductase activity, acting on the aldehyde or oxo group of donors	MF	1	1
GO:0001951	0.758009800446486	0.68105391935746	1	3	intestinal D-glucose absorption	BP	1	1
GO:1902896	0.758009800446486	0.68105391935746	1	3	terminal web assembly	BP	1	1
GO:0070728	0.758215274257916	0.555608223078378	2	6	leucine binding	MF	1	1
GO:1902455	0.75831851488269	0.680680361510054	1	3	negative regulation of stem cell population maintenance	BP	1	1
GO:0051024	0.758352490700957	0.653741020713998	1	4	positive regulation of immunoglobulin secretion	BP	1	1
GO:0035175	0.758353262532388	0.680638288933956	1	3	histone kinase activity (H3-S10 specific)	MF	1	1
GO:0035176	0.758377603064146	0.361662902503208	12	37	social behavior	BP	1	1
GO:0051703	0.758377603064146	0.361662902503208	12	37	intraspecies interaction between organisms	BP	1	1
GO:0006886	0.758488741841614	0.264498223277887	309	922	intracellular protein transport	BP	1	1
GO:0071837	0.758650322540104	0.495319142547254	3	9	HMG box domain binding	MF	1	1
GO:0031752	0.758684518524391	0.680236934339788	1	3	D5 dopamine receptor binding	MF	1	1
GO:0006801	0.758794468466771	0.353385072052541	13	44	superoxide metabolic process	BP	1	1
GO:0033290	0.758827641646108	0.446793298847239	4	15	eukaryotic 48S preinitiation complex	CC	1	1
GO:0071438	0.758955190106532	0.679908623229796	1	3	invadopodium membrane	CC	1	1
GO:0071459	0.75907046599435	0.430663478686176	5	16	protein localization to chromosome, centromeric region	BP	1	1
GO:0099738	0.759146561853492	0.45866410976487	4	12	cell cortex region	CC	1	1
GO:0030123	0.759173737526921	0.487246178613764	3	10	AP-3 adaptor complex	CC	1	1
GO:0010922	0.759250455143479	0.399879550816767	7	22	positive regulation of phosphatase activity	BP	1	1
GO:0030120	0.759369430776011	0.351125976287847	14	43	vesicle coat	CC	1	1
GO:0042796	0.759371304292435	0.554099024433148	2	6	snRNA transcription from RNA polymerase III promoter	BP	1	1
GO:1903311	0.759371427693722	0.305765187962791	39	115	regulation of mRNA metabolic process	BP	1	1
GO:0005883	0.759379627356396	0.679393146245509	1	3	neurofilament	CC	1	1
GO:0014054	0.759503640360858	0.679242381635729	1	3	positive regulation of gamma-aminobutyric acid secretion	BP	1	1
GO:0032232	0.75962132952936	0.433514872348834	5	15	negative regulation of actin filament bundle assembly	BP	1	1
GO:0008509	0.759692486606016	0.297308056306534	51	147	anion transmembrane transporter activity	MF	1	1
GO:0014043	0.759719114975922	0.678980262593866	1	3	negative regulation of neuron maturation	BP	1	1
GO:0036289	0.759751120575381	0.553602168545399	2	6	peptidyl-serine autophosphorylation	BP	1	1
GO:0060453	0.759762329715475	0.532134104416134	2	8	regulation of gastric acid secretion	BP	1	1
GO:0002643	0.75984623817022	0.486363438359002	3	10	regulation of tolerance induction	BP	1	1
GO:0019531	0.759862876813754	0.493733864724823	3	9	oxalate transmembrane transporter activity	MF	1	1
GO:0022038	0.760091923792652	0.493433941924068	3	9	corpus callosum development	BP	1	1
GO:0030177	0.760258589849855	0.302252230379624	41	127	positive regulation of Wnt signaling pathway	BP	1	1
05146	0.760287017953151	0.322359847399002	25	72	NA	NA	1	1
GO:0070375	0.760312861646863	0.678256912840936	1	3	ERK5 cascade	BP	1	1
GO:0006663	0.760327221239914	0.678239399304942	1	3	platelet activating factor biosynthetic process	BP	1	1
GO:0043623	0.760334284620619	0.271122562348737	159	486	cellular protein complex assembly	BP	1	1
GO:1900186	0.760435541917357	0.678107257291396	1	3	negative regulation of clathrin-dependent endocytosis	BP	1	1
GO:0045576	0.760627939017636	0.363556018845927	11	35	mast cell activation	BP	1	1
GO:0008641	0.760742078446377	0.485185582483452	3	10	small protein activating enzyme activity	MF	1	1
GO:0072538	0.760904573783524	0.484971692851758	3	10	T-helper 17 type immune response	BP	1	1
GO:0072539	0.760904573783524	0.484971692851758	3	10	T-helper 17 cell differentiation	BP	1	1
GO:2000253	0.761029706964994	0.677381490445754	1	3	positive regulation of feeding behavior	BP	1	1
GO:0030643	0.761063072693688	0.551882099228675	2	6	cellular phosphate ion homeostasis	BP	1	1
GO:0072502	0.761063072693688	0.551882099228675	2	6	cellular trivalent inorganic anion homeostasis	BP	1	1
GO:0005119	0.76114650127426	0.677238640832922	1	3	smoothened binding	MF	1	1
GO:0090435	0.76129156043676	0.538931359950432	2	7	protein localization to nuclear envelope	BP	1	1
GO:0021891	0.761345064729255	0.55151160573352	2	6	olfactory bulb interneuron development	BP	1	1
GO:0004045	0.761447869493559	0.63453264604147	1	5	aminoacyl-tRNA hydrolase activity	MF	1	1
GO:0004614	0.761463905347903	0.676850117879528	1	3	phosphoglucomutase activity	MF	1	1
GO:0023021	0.761477639626626	0.676833295997999	1	3	termination of signal transduction	BP	1	1
GO:0035748	0.761486267462313	0.551325983357383	2	6	myelin sheath abaxonal region	CC	1	1
GO:0035241	0.761613544610731	0.676666792383474	1	3	protein-arginine omega-N monomethyltransferase activity	MF	1	1
GO:0002151	0.761654548675295	0.551104673381894	2	6	G-quadruplex RNA binding	MF	1	1
GO:1990737	0.761675526458772	0.67659082783455	1	3	response to manganese-induced endoplasmic reticulum stress	BP	1	1
GO:0016417	0.761685357927052	0.375867106896483	9	29	S-acyltransferase activity	MF	1	1
GO:0044326	0.76173264111556	0.676520813137306	1	3	dendritic spine neck	CC	1	1
GO:0003951	0.761919998076957	0.676291035932871	1	3	NAD+ kinase activity	MF	1	1
GO:0030174	0.761986423916993	0.550667928090483	2	6	regulation of DNA-dependent DNA replication initiation	BP	1	1
GO:0048865	0.762018391268935	0.649023367770429	1	4	stem cell fate commitment	BP	1	1
GO:0036452	0.762072990929461	0.382605411337326	8	27	ESCRT complex	CC	1	1
GO:0004127	0.762161453697105	0.675994677435993	1	3	cytidylate kinase activity	MF	1	1
GO:0032780	0.762167432367679	0.522383162386509	2	9	negative regulation of ATPase activity	BP	1	1
GO:0045204	0.762234805532723	0.675904594423619	1	3	MAPK export from nucleus	BP	1	1
GO:0048382	0.762298195248377	0.675826726225426	1	3	mesendoderm development	BP	1	1
GO:0070296	0.762324059751973	0.383710481157328	8	26	sarcoplasmic reticulum calcium ion transport	BP	1	1
GO:0042420	0.762507516168383	0.675569466233998	1	3	dopamine catabolic process	BP	1	1
GO:1900452	0.762723369362037	0.549696736839639	2	6	regulation of long term synaptic depression	BP	1	1
GO:0071926	0.762916476685319	0.675066271473473	1	3	endocannabinoid signaling pathway	BP	1	1
GO:0005858	0.763005751559225	0.453651419691499	4	12	axonemal dynein complex	CC	1	1
GO:0097431	0.763249756346099	0.489283641268638	3	9	mitotic spindle pole	CC	1	1
GO:0032264	0.763281997950557	0.674615882314318	1	3	IMP salvage	BP	1	1
GO:0060671	0.763283294452971	0.674614283704606	1	3	epithelial cell differentiation involved in embryonic placenta development	BP	1	1
GO:0060672	0.763283294452971	0.674614283704606	1	3	epithelial cell morphogenesis involved in placental branching	BP	1	1
GO:0086006	0.763390089706023	0.674482576983745	1	3	voltage-gated sodium channel activity involved in cardiac muscle cell action potential	MF	1	1
GO:0034982	0.763502998059397	0.520579411141158	2	9	mitochondrial protein processing	BP	1	1
GO:0051933	0.763664566414496	0.674143836330942	1	3	amino acid neurotransmitter reuptake	BP	1	1
GO:0051935	0.763664566414496	0.674143836330942	1	3	glutamate reuptake	BP	1	1
GO:1903802	0.763664566414496	0.674143836330942	1	3	L-glutamate(1-) import into cell	BP	1	1
GO:0030202	0.763733714717969	0.488645042912341	3	9	heparin metabolic process	BP	1	1
GO:0030210	0.763733714717969	0.488645042912341	3	9	heparin biosynthetic process	BP	1	1
GO:0097524	0.763736326822736	0.67405521781016	1	3	sperm plasma membrane	CC	1	1
GO:0005657	0.763867027104432	0.328597255052953	19	60	replication fork	CC	1	1
GO:1901018	0.763912699519093	0.447538259793437	4	13	positive regulation of potassium ion transmembrane transporter activity	BP	1	1
GO:0032801	0.76422705895962	0.395765639571087	7	21	receptor catabolic process	BP	1	1
GO:0007416	0.764534075029413	0.304951627061538	35	97	synapse assembly	BP	1	1
GO:2001020	0.764561469618661	0.293436039642458	47	143	regulation of response to DNA damage stimulus	BP	1	1
GO:0044530	0.764603360285225	0.672982638364651	1	3	supraspliceosomal complex	CC	1	1
GO:0043455	0.764639903690727	0.480034504795925	3	10	regulation of secondary metabolic process	BP	1	1
GO:1904896	0.764938946201004	0.479637540222361	3	10	ESCRT complex disassembly	BP	1	1
GO:1904903	0.764938946201004	0.479637540222361	3	10	ESCRT III complex disassembly	BP	1	1
GO:0051684	0.764958007154843	0.672542923259697	1	3	maintenance of Golgi location	BP	1	1
GO:0015014	0.765062488229269	0.672413270388244	1	3	heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process	BP	1	1
GO:0005134	0.765169523593565	0.672280395772758	1	3	interleukin-2 receptor binding	MF	1	1
GO:0005272	0.76529092875736	0.385287525415765	8	23	sodium channel activity	MF	1	1
GO:0007626	0.765528182627067	0.29427239777216	45	132	locomotory behavior	BP	1	1
GO:0048022	0.765694115058131	0.671628400449836	1	3	negative regulation of melanin biosynthetic process	BP	1	1
GO:1900377	0.765694115058131	0.671628400449836	1	3	negative regulation of secondary metabolite biosynthetic process	BP	1	1
GO:0004427	0.765853067892995	0.64402359830471	1	4	inorganic diphosphatase activity	MF	1	1
GO:0043274	0.766022729790699	0.440752391014804	4	14	phospholipase binding	MF	1	1
GO:0043062	0.766176989413002	0.276745859839812	87	247	extracellular structure organization	BP	1	1
GO:0009190	0.766331440850519	0.30762405407831	29	90	cyclic nucleotide biosynthetic process	BP	1	1
GO:0001730	0.766344543058295	0.670818243322714	1	3	2'-5'-oligoadenylate synthetase activity	MF	1	1
GO:0005487	0.766350689406801	0.380245040220448	8	25	nucleocytoplasmic transporter activity	MF	1	1
