category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p.adjust.over_represented	p.adjust.under_represented
GO:0046504	0.72961482222634	0.713697741329857	1	3	glycerol ether biosynthetic process	BP	1	1
GO:1901503	0.72961482222634	0.713697741329857	1	3	ether biosynthetic process	BP	1	1
GO:1901992	0.72963330163174	0.37844380287615	16	49	positive regulation of mitotic cell cycle phase transition	BP	1	1
GO:2001169	0.729655649376612	0.591493459525584	2	6	regulation of ATP biosynthetic process	BP	1	1
GO:0048664	0.72968431483856	0.713621788869591	1	3	neuron fate determination	BP	1	1
GO:0050871	0.729700908625019	0.376173080386951	17	50	positive regulation of B cell activation	BP	1	1
GO:0009177	0.729917958071515	0.713366291663064	1	3	pyrimidine deoxyribonucleoside monophosphate biosynthetic process	BP	1	1
GO:0006903	0.730039795957582	0.358161067464359	24	71	vesicle targeting	BP	1	1
GO:0034370	0.730277194324835	0.687975718236779	1	4	triglyceride-rich lipoprotein particle remodeling	BP	1	1
GO:0034372	0.730277194324835	0.687975718236779	1	4	very-low-density lipoprotein particle remodeling	BP	1	1
GO:0031082	0.730430684547873	0.44894910064197	6	19	BLOC complex	CC	1	1
GO:0033387	0.730534866482384	0.712690677769677	1	3	putrescine biosynthetic process from ornithine	BP	1	1
00300	0.730580314454317	0.712640847331786	1	3	NA	NA	1	1
GO:0043103	0.730652253158668	0.712561955531341	1	3	hypoxanthine salvage	BP	1	1
GO:1904115	0.730685457018375	0.408329464623397	10	30	axon cytoplasm	CC	1	1
GO:0014831	0.730807021503036	0.590096596768245	2	6	gastro-intestinal system smooth muscle contraction	BP	1	1
GO:0032420	0.730904757420941	0.402442425616718	11	32	stereocilium	CC	1	1
GO:0046112	0.730964589935163	0.465808206650118	5	16	nucleobase biosynthetic process	BP	1	1
GO:0016409	0.731064512013985	0.395138504103713	12	36	palmitoyltransferase activity	MF	1	1
GO:1901522	0.731318127681222	0.426940162649812	8	23	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	BP	1	1
GO:2000793	0.731417367860459	0.711721661395269	1	3	cell proliferation involved in heart valve development	BP	1	1
GO:0015235	0.731489224912544	0.711642628175264	1	3	cobalamin transporter activity	MF	1	1
GO:0043021	0.731573142268222	0.341752833918965	34	101	ribonucleoprotein complex binding	MF	1	1
GO:0098827	0.73165763141064	0.447459973790352	6	19	endoplasmic reticulum subcompartment	CC	1	1
GO:0019226	0.731678151821734	0.394417914642962	12	36	transmission of nerve impulse	BP	1	1
GO:0050807	0.731802805458305	0.351146772868987	28	77	regulation of synapse organization	BP	1	1
GO:0045627	0.731968289498939	0.711115212485291	1	3	positive regulation of T-helper 1 cell differentiation	BP	1	1
GO:0032050	0.731985340007847	0.588662863210262	2	6	clathrin heavy chain binding	MF	1	1
GO:0090234	0.732104924571333	0.710964624902885	1	3	regulation of kinetochore assembly	BP	1	1
GO:1900425	0.732148915852088	0.710916126111499	1	3	negative regulation of defense response to bacterium	BP	1	1
GO:0070939	0.732160552546864	0.710903295827436	1	3	Dsl1/NZR complex	CC	1	1
GO:0000125	0.732167000460729	0.710896186319478	1	3	PCAF complex	CC	1	1
GO:0005875	0.73218806682397	0.329124575964098	50	138	microtubule associated complex	CC	1	1
GO:0071546	0.732193462059749	0.588409187330382	2	6	pi-body	CC	1	1
GO:0042256	0.732376877622757	0.588185515757895	2	6	mature ribosome assembly	BP	1	1
GO:0033565	0.732472050067859	0.710559653208975	1	3	ESCRT-0 complex	CC	1	1
GO:0014827	0.732479485846054	0.710551445508141	1	3	intestine smooth muscle contraction	BP	1	1
GO:0032300	0.732524397649499	0.521249819932144	3	10	mismatch repair complex	CC	1	1
GO:0004814	0.73256794950396	0.710453781870377	1	3	arginine-tRNA ligase activity	MF	1	1
GO:0006420	0.73256794950396	0.710453781870377	1	3	arginyl-tRNA aminoacylation	BP	1	1
GO:0018201	0.73260750020117	0.710410108214358	1	3	peptidyl-glycine modification	BP	1	1
GO:0035581	0.732642414929527	0.587861515698087	2	6	sequestering of extracellular ligand from receptor	BP	1	1
GO:0042537	0.73265585221696	0.460736485437604	5	17	benzene-containing compound metabolic process	BP	1	1
GO:0051967	0.732794409130411	0.587675959945579	2	6	negative regulation of synaptic transmission, glutamatergic	BP	1	1
GO:1902514	0.732932560874076	0.587507241653749	2	6	regulation of calcium ion transmembrane transport via high voltage-gated calcium channel	BP	1	1
GO:0090283	0.732989964626988	0.709987461293066	1	3	regulation of protein glycosylation in Golgi	BP	1	1
GO:0032963	0.733110069807212	0.352385473097933	26	73	collagen metabolic process	BP	1	1
GO:0097155	0.733217262107425	0.709736014830332	1	3	fasciculation of sensory neuron axon	BP	1	1
GO:0008655	0.733221170052388	0.520384136259448	3	10	pyrimidine-containing compound salvage	BP	1	1
GO:0043097	0.733221170052388	0.520384136259448	3	10	pyrimidine nucleoside salvage	BP	1	1
GO:0002638	0.733276426283768	0.587087040219984	2	6	negative regulation of immunoglobulin production	BP	1	1
GO:0099600	0.733285770930121	0.297498415414056	197	535	transmembrane receptor activity	MF	1	1
GO:0005594	0.733416837204591	0.709515070733828	1	3	collagen type IX trimer	CC	1	1
GO:0071855	0.733475703745257	0.47612022668775	4	16	neuropeptide receptor binding	MF	1	1
GO:0060897	0.73350688157975	0.586805221730825	2	6	neural plate regionalization	BP	1	1
GO:0035747	0.733514036629353	0.709407407888639	1	3	natural killer cell chemotaxis	BP	1	1
GO:0046794	0.73367186208644	0.357386859558848	22	67	transport of virus	BP	1	1
GO:0030320	0.733700939345269	0.709200282049052	1	3	cellular monovalent inorganic anion homeostasis	BP	1	1
GO:0030644	0.733700939345269	0.709200282049052	1	3	cellular chloride ion homeostasis	BP	1	1
GO:0001103	0.733712370707687	0.412670406620569	9	27	RNA polymerase II repressing transcription factor binding	MF	1	1
GO:0016192	0.733890475159621	0.287065280120842	438	1195	vesicle-mediated transport	BP	1	1
GO:0052055	0.734085604946274	0.708773567182385	1	3	modulation by symbiont of host molecular function	BP	1	1
GO:0018342	0.734148165901942	0.526486629289314	3	9	protein prenylation	BP	1	1
GO:0097354	0.734148165901942	0.526486629289314	3	9	prenylation	BP	1	1
GO:0031528	0.734159675967829	0.465438307385417	5	15	microvillus membrane	CC	1	1
GO:1901165	0.734218158393327	0.708626390212968	1	3	positive regulation of trophoblast cell migration	BP	1	1
GO:0097149	0.734294114990484	0.708542023064137	1	3	centralspindlin complex	CC	1	1
GO:0002250	0.734419274390022	0.313530479429632	79	224	adaptive immune response	BP	1	1
GO:1903774	0.734451372030027	0.708367281621564	1	3	positive regulation of viral budding via host ESCRT complex	BP	1	1
GO:0060800	0.73456157441673	0.708244768977407	1	3	regulation of cell differentiation involved in embryonic placenta development	BP	1	1
GO:0071492	0.734705293054565	0.708084924802606	1	3	cellular response to UV-A	BP	1	1
GO:0033211	0.735009510351661	0.584963675458819	2	6	adiponectin-activated signaling pathway	BP	1	1
GO:0000137	0.735033710756145	0.584933959537776	2	6	Golgi cis cisterna	CC	1	1
GO:0046368	0.735091326683723	0.70765517730268	1	3	GDP-L-fucose metabolic process	BP	1	1
GO:0007008	0.735171229583032	0.563968565648663	2	8	outer mitochondrial membrane organization	BP	1	1
GO:0030241	0.735243327859637	0.707485803565095	1	3	skeletal muscle myosin thick filament assembly	BP	1	1
GO:0071688	0.735243327859637	0.707485803565095	1	3	striated muscle myosin thick filament assembly	BP	1	1
GO:1902525	0.735356213300406	0.707359957559901	1	3	regulation of protein monoubiquitination	BP	1	1
GO:0060197	0.73539181860099	0.707320253984447	1	3	cloacal septation	BP	1	1
GO:0000041	0.735674499149225	0.341854352009333	30	90	transition metal ion transport	BP	1	1
GO:0048563	0.735690979442902	0.563315000151537	2	8	post-embryonic animal organ morphogenesis	BP	1	1
GO:0001206	0.735815510020425	0.583973003034589	2	6	transcriptional repressor activity, RNA polymerase II distal enhancer sequence-specific binding	MF	1	1
GO:0010460	0.735879044346494	0.442316128747227	6	19	positive regulation of heart rate	BP	1	1
GO:1904680	0.736014657043101	0.583727916043575	2	6	peptide transmembrane transporter activity	MF	1	1
GO:0006760	0.736028319842569	0.415936393977359	8	26	folic acid-containing compound metabolic process	BP	1	1
GO:0045324	0.736062663053058	0.483019625978296	4	13	late endosome to vacuole transport	BP	1	1
GO:0060605	0.736080376450098	0.706551461559022	1	3	tube lumen cavitation	BP	1	1
GO:0060662	0.736080376450098	0.706551461559022	1	3	salivary gland cavitation	BP	1	1
GO:0033013	0.73612017315853	0.373346524335897	15	48	tetrapyrrole metabolic process	BP	1	1
GO:0072718	0.736140498790489	0.571328268864412	2	7	response to cisplatin	BP	1	1
GO:1901800	0.736317675365868	0.345500412642549	27	81	positive regulation of proteasomal protein catabolic process	BP	1	1
GO:2001189	0.736526990714097	0.706051807409888	1	3	negative regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	BP	1	1
GO:0042816	0.736588734415193	0.705982669123955	1	3	vitamin B6 metabolic process	BP	1	1
00140	0.736740015725049	0.413646375472762	8	27	NA	NA	1	1
GO:1990037	0.736744570911272	0.705808102295358	1	3	Lewy body core	CC	1	1
GO:0042277	0.736768637513964	0.317582408243671	60	177	peptide binding	MF	1	1
GO:0070053	0.736882758152564	0.705653225750991	1	3	thrombospondin receptor activity	MF	1	1
GO:0006553	0.737158711434354	0.481656643160871	4	13	lysine metabolic process	BP	1	1
GO:0030551	0.737196109530379	0.419867103599895	8	23	cyclic nucleotide binding	MF	1	1
GO:0006729	0.737292709003844	0.569887759241427	2	7	tetrahydrobiopterin biosynthetic process	BP	1	1
GO:0046146	0.737292709003844	0.569887759241427	2	7	tetrahydrobiopterin metabolic process	BP	1	1
GO:0042373	0.737689603656893	0.679249687757346	1	4	vitamin K metabolic process	BP	1	1
GO:0070199	0.737795656837439	0.424457278955945	7	23	establishment of protein localization to chromosome	BP	1	1
GO:0070365	0.737818174565481	0.52192000896938	3	9	hepatocyte differentiation	BP	1	1
GO:0003011	0.737925123991262	0.704482533405112	1	3	involuntary skeletal muscle contraction	BP	1	1
GO:0072131	0.737940141156859	0.704465635956553	1	3	kidney mesenchyme morphogenesis	BP	1	1
GO:0072133	0.737940141156859	0.704465635956553	1	3	metanephric mesenchyme morphogenesis	BP	1	1
GO:0071625	0.737944500454892	0.485565747433644	4	12	vocalization behavior	BP	1	1
GO:0033008	0.738014419775425	0.5143957582293	3	10	positive regulation of mast cell activation involved in immune response	BP	1	1
GO:0043306	0.738014419775425	0.5143957582293	3	10	positive regulation of mast cell degranulation	BP	1	1
GO:0021678	0.738049458296892	0.704342604318841	1	3	third ventricle development	BP	1	1
GO:0055100	0.738082075421517	0.704305885972587	1	3	adiponectin binding	MF	1	1
GO:0030554	0.738204811645162	0.281307686728774	513	1355	adenyl nucleotide binding	MF	1	1
GO:0022821	0.738323364793231	0.464565730803945	5	14	potassium ion antiporter activity	MF	1	1
GO:0009204	0.738357452948666	0.568552990002083	2	7	deoxyribonucleoside triphosphate catabolic process	BP	1	1
GO:0046098	0.738415187431578	0.703930646551574	1	3	guanine metabolic process	BP	1	1
GO:0033630	0.738447940076244	0.484939036081641	4	12	positive regulation of cell adhesion mediated by integrin	BP	1	1
GO:0044341	0.738480162215856	0.580683405924047	2	6	sodium-dependent phosphate transport	BP	1	1
GO:0001504	0.738501439432715	0.42766960166918	7	21	neurotransmitter uptake	BP	1	1
GO:0002420	0.738506499899499	0.580650780221687	2	6	natural killer cell mediated cytotoxicity directed against tumor cell target	BP	1	1
GO:0002423	0.738506499899499	0.580650780221687	2	6	natural killer cell mediated immune response to tumor cell	BP	1	1
GO:0002855	0.738506499899499	0.580650780221687	2	6	regulation of natural killer cell mediated immune response to tumor cell	BP	1	1
GO:0002858	0.738506499899499	0.580650780221687	2	6	regulation of natural killer cell mediated cytotoxicity directed against tumor cell target	BP	1	1
GO:1901837	0.738770340295484	0.7035300917632	1	3	negative regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter	BP	1	1
GO:0005815	0.738776914715601	0.290034577618905	220	602	microtubule organizing center	CC	1	1
GO:0033743	0.739021079882748	0.677659211114706	1	4	peptide-methionine (R)-S-oxide reductase activity	MF	1	1
GO:0018958	0.739058754607999	0.353844711293516	21	63	phenol-containing compound metabolic process	BP	1	1
GO:1902302	0.739088606950302	0.703170710813302	1	3	regulation of potassium ion export	BP	1	1
GO:0000723	0.739130803251613	0.326717558585209	41	121	telomere maintenance	BP	1	1
GO:0002920	0.739222773701858	0.389305281630816	11	35	regulation of humoral immune response	BP	1	1
GO:0042978	0.739273400206491	0.70296185977586	1	3	ornithine decarboxylase activator activity	MF	1	1
GO:0003958	0.739305892130444	0.702925123682759	1	3	NADPH-hemoprotein reductase activity	MF	1	1
GO:0071437	0.739324836304159	0.520035123251804	3	9	invadopodium	CC	1	1
GO:0017069	0.739331473604125	0.393583038417155	10	34	snRNA binding	MF	1	1
GO:0070085	0.739661845669568	0.306115425696635	85	241	glycosylation	BP	1	1
GO:0030159	0.739840518829911	0.416667265118123	8	23	receptor signaling complex scaffold activity	MF	1	1
GO:0046684	0.740018698755014	0.702118143976054	1	3	response to pyrethroid	BP	1	1
GO:0034398	0.740054864805328	0.702077145459391	1	3	telomere tethering at nuclear periphery	BP	1	1
GO:0031941	0.74021808022164	0.412459996251231	8	25	filamentous actin	CC	1	1
GO:0018208	0.740222225581112	0.366456910284751	15	52	peptidyl-proline modification	BP	1	1
GO:0006667	0.740242693269339	0.701864135009272	1	3	sphinganine metabolic process	BP	1	1
GO:0010269	0.740517560578267	0.701552160658742	1	3	response to selenium ion	BP	1	1
05330	0.74064500945765	0.430217607723506	6	22	NA	NA	1	1
GO:0015868	0.740767895535547	0.565518348681725	2	7	purine ribonucleotide transport	BP	1	1
GO:0044259	0.74082218200165	0.341911819585524	27	76	multicellular organismal macromolecule metabolic process	BP	1	1
GO:1990785	0.740872363006868	0.701149009916896	1	3	response to water-immersion restraint stress	BP	1	1
GO:0009651	0.740897722498583	0.476986974688519	4	13	response to salt stress	BP	1	1
GO:0009931	0.740989624180945	0.517945495139258	3	9	calcium-dependent protein serine/threonine kinase activity	MF	1	1
GO:0042524	0.741154723805472	0.70082780931525	1	3	negative regulation of tyrosine phosphorylation of Stat5 protein	BP	1	1
GO:0006452	0.741185679407073	0.70079257606111	1	3	translational frameshifting	BP	1	1
GO:0045905	0.741185679407073	0.70079257606111	1	3	positive regulation of translational termination	BP	1	1
GO:0001706	0.74127148157793	0.370732305532747	15	43	endoderm formation	BP	1	1
GO:0010340	0.74132747967232	0.577143624033034	2	6	carboxyl-O-methyltransferase activity	MF	1	1
GO:0051998	0.74132747967232	0.577143624033034	2	6	protein carboxyl O-methyltransferase activity	MF	1	1
GO:0050806	0.741387784820173	0.338128774668072	29	82	positive regulation of synaptic transmission	BP	1	1
GO:0009113	0.741462239781485	0.510052078885648	3	10	purine nucleobase biosynthetic process	BP	1	1
GO:0034316	0.7414718114349	0.674713090936375	1	4	negative regulation of Arp2/3 complex-mediated actin nucleation	BP	1	1
GO:0008375	0.741489779071908	0.369709894820369	15	44	acetylglucosaminyltransferase activity	MF	1	1
GO:0060214	0.741722695679683	0.700180734297563	1	3	endocardium formation	BP	1	1
GO:0004030	0.741770942283992	0.576589997520105	2	6	aldehyde dehydrogenase [NAD(P)+] activity	MF	1	1
GO:0032142	0.742049536576723	0.699807780798307	1	3	single guanine insertion binding	MF	1	1
GO:0048255	0.742095598094541	0.396106334220236	10	29	mRNA stabilization	BP	1	1
GO:1901976	0.742265764826809	0.393262730415081	10	31	regulation of cell cycle checkpoint	BP	1	1
GO:0044030	0.742293675255441	0.455385245079538	5	15	regulation of DNA methylation	BP	1	1
GO:0060839	0.742330205218006	0.575890909607907	2	6	endothelial cell fate commitment	BP	1	1
GO:0002513	0.742336257354384	0.699480250679286	1	3	tolerance induction to self antigen	BP	1	1
GO:0016868	0.742350881930301	0.508927572282661	3	10	intramolecular transferase activity, phosphotransferases	MF	1	1
GO:1903307	0.742427763260002	0.381718587142735	12	36	positive regulation of regulated secretory pathway	BP	1	1
GO:0016281	0.742448618096354	0.516108167543139	3	9	eukaryotic translation initiation factor 4F complex	CC	1	1
GO:1902033	0.742524584946676	0.575647697729381	2	6	regulation of hematopoietic stem cell proliferation	BP	1	1
GO:0030422	0.742539318901937	0.575629257377544	2	6	production of siRNA involved in RNA interference	BP	1	1
GO:0016796	0.742729360520497	0.36753705336646	15	45	exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	MF	1	1
GO:0006662	0.742887204760937	0.554182323272118	2	8	glycerol ether metabolic process	BP	1	1
GO:0045342	0.742992027909406	0.515422403541259	3	9	MHC class II biosynthetic process	BP	1	1
GO:0043312	0.743002280038855	0.515409458174876	3	9	neutrophil degranulation	BP	1	1
GO:0060252	0.743012929797488	0.515396010425706	3	9	positive regulation of glial cell proliferation	BP	1	1
GO:0016782	0.743073752740766	0.358499686396119	17	54	transferase activity, transferring sulfur-containing groups	MF	1	1
GO:0017121	0.743233870273194	0.515116954633025	3	9	phospholipid scrambling	BP	1	1
